postcode,state,sa4,individuals,taxable_income,net_tax,avg_taxable_income,avg_net_tax,effective_tax_rate,avg_salary,avg_gross_interest,avg_dividends,avg_capital_gains,avg_gross_rent,avg_net_rent,avg_help_debt,avg_govt_allowances,avg_business_income,pct_private_health
2045,NSW,Sydney - Inner West,4249,515006080,163116373,121206.42,38389.36,31.67,82244.62,2098.29,5171.06,2845.0,11085.32,1325.39,4990.24,217.08,7204.16,81.0
2046,NSW,Sydney - Inner West,17224,1883033120,566203032,109326.12,32872.91,30.07,80177.02,1860.79,6089.96,4119.45,9459.48,586.52,4513.7,216.66,5005.27,78.0
2047,NSW,Sydney - Inner West,8000,976197213,308160907,122024.65,38520.11,31.57,82953.94,2119.38,8470.32,5855.51,9200.72,441.21,4767.94,191.78,6244.33,78.7
2048,NSW,Sydney - City and Inner South,5309,552414133,158894126,104052.39,29929.2,28.76,83621.83,1111.96,2076.17,2267.87,5617.09,313.4,7967.3,393.93,4535.16,66.7
2049,NSW,Sydney - City and Inner South,8436,810515521,223898495,96078.18,26540.84,27.62,81046.69,959.84,1558.38,1680.04,4177.96,9.35,8607.16,438.49,4545.26,62.7
2050,NSW,Sydney - City and Inner South,5939,569069032,158260198,95819.0,26647.62,27.81,80913.37,1067.1,1522.04,1234.46,4350.98,-32.43,8859.71,568.83,5637.65,64.2
2052,NSW,NSW other,175,5245370,1063128,29973.54,6075.02,20.27,25909.44,195.02,105.37,0.63,1569.42,163.37,2721.02,498.03,2599.2,25.1
2057,NSW,NSW other,188,14144051,4737410,75234.31,25198.99,33.49,60010.08,1107.6,1960.88,2700.38,27872.97,276.69,684.2,0.0,350.35,56.4
2059,NSW,NSW other,116,16453356,5388805,141839.28,46455.22,32.75,85617.26,1793.56,8911.97,12860.42,10403.71,1749.95,1926.74,105.15,5833.77,76.7
2060,NSW,Sydney - North Sydney and Hornsby,11368,1401255156,437529680,123263.12,38487.83,31.22,87481.7,2352.93,5619.18,5884.64,8057.25,249.95,5071.69,168.92,6473.6,73.5
